G,NO,店舗,店舗名,部門,品種,品目,セグメント,分類名,ＪＡＮ,品名,客数,点数,原価,売上,粗利,粗利率%,ﾒｰｶｺｰﾄﾞ,メーカ名
0,10311,0,,37,1,1,8,第２デイリーフーズ／冷食／弁当総菜／和惣菜カップ,4902130321870,減塩３種の和総菜,21,24,3446,4320,874,20.23,3660,ニチレイフーズ
0,10312,0,,37,1,1,8,第２デイリーフーズ／冷食／弁当総菜／和惣菜カップ,4902130390708,６種の和惣菜,30,35,5376,6254,878,14.04,3660,ニチレイフーズ
0,10313,0,,37,1,1,8,第２デイリーフーズ／冷食／弁当総菜／和惣菜カップ,4902150653050,ニッスイ　３種の和惣菜,23,23,3532,4370,838,19.18,3650,日本水産
0,10314,0,,37,1,1,8,第２デイリーフーズ／冷食／弁当総菜／和惣菜カップ,4902150653104,ニッスイ　ほうれん草３種のおかず,19,19,3192,3515,323,9.19,3650,日本水産
0,10315,0,,37,1,1,8,第２デイリーフーズ／冷食／弁当総菜／和惣菜カップ,4902150658239,４種の和惣菜,4,4,576,720,144,20,3650,日本水産
0,10316,0,,37,1,1,8,第２デイリーフーズ／冷食／弁当総菜／和惣菜カップ,4902150660300,ほうれん草６種のおかず,1,1,158,190,32,16.84,3650,日本水産
0,10317,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4571268296918,えびとチーズのグラタン,29,29,4257,4930,673,13.65,2040,マルハニチロ食品
0,10318,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4901001132096,味の素　カップに入ったエビのグラタン,23,23,3608,4140,532,12.85,3211,味の素冷凍食品
0,10319,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4901001281589,チーズハンバーグ＆ナポリタン,22,24,3916,4560,644,14.12,3211,味の素冷凍食品
0,10320,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4902110338133,ママー　お弁当用スパゲティナポリタン,34,35,3990,4866,876,18,1085,日清フーズ
0,10321,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4902110357882,ママー　お弁当用ソース焼きそば,25,26,2964,3612,648,17.94,1085,日清フーズ
0,10322,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4902110372151,マ・マーいろいろ便利なたらこスパゲティ,31,37,4218,5106,888,17.39,1085,日清フーズ
0,10323,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4902115354053,エビチリ,29,30,4443,5250,807,15.37,287,日本ハム冷凍食品
0,10324,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4902115362461,チンジャオロース,20,22,3388,3850,462,12,287,日本ハム冷凍食品
0,10325,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4902130303333,ほうれん草のバター炒め,19,20,2842,3500,658,18.8,3660,ニチレイフーズ
0,10326,0,,37,1,1,9,第２デイリーフーズ／冷食／弁当総菜／その他カップ,4902165144338,ブロッコリー３種おかず,16,16,2376,2880,504,17.5,2040,マルハニチロ食品
0,10327,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4901001131372,味の素　エビシューマイ１２個入,14,18,3252,3690,438,11.87,3211,味の素冷凍食品
0,10328,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4901520131914,新鮮卵のふっくらオムレツ,18,18,2620,3060,440,14.38,2020,テーブルマーク
0,10329,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902115233938,お肉で巻いたチーズ,21,22,3036,3520,484,13.75,287,日本ハム冷凍食品
0,10330,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902115258948,炭火焼牛カルビ焼肉　旨辛たれ,11,11,1613,1925,312,16.21,287,日本ハム冷凍食品
0,10331,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902130312113,甘えびシューマイ,53,64,9222,12160,2938,24.16,3660,ニチレイフーズ
0,10332,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902130331800,ベーコンチーズオムレツ,5,5,744,900,156,17.33,3660,ニチレイフーズ
0,10333,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902130358616,たっぷり野菜の和風ハンバーグ,15,15,2016,2475,459,18.55,3660,ニチレイフーズ
0,10334,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902130360855,ベーコンポテマヨ焼,1,1,153,180,27,15,3660,ニチレイフーズ
0,10335,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902130391323,パリパリの春巻,40,41,6068,6912,844,12.21,3660,ニチレイフーズ
0,10336,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902150661628,ちくわの磯辺揚げ,30,32,5056,5760,704,12.22,3650,日本水産
0,10337,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902165380910,牛カルビマヨネーズ,29,30,4365,5400,1035,19.17,2040,マルハニチロ食品
0,10338,0,,37,1,1,10,第２デイリーフーズ／冷食／弁当総菜／その他調理,4902165542677,肉巻きポテト,11,12,1735,2100,365,17.38,2040,マルハニチロ食品
0,10339,0,,37,1,2,1,第２デイリーフーズ／冷食／夕食総菜／ギョーザ,4901001397457,味の素　ギョーザ２７６ｇ,79,115,21160,22770,1610,7.07,3211,味の素冷凍食品
0,10340,0,,37,1,2,1,第２デイリーフーズ／冷食／夕食総菜／ギョーザ,4901001397488,しょうがギョーザ,6,7,1384,1540,156,10.13,3211,味の素冷凍食品
0,10341,0,,37,1,2,1,第２デイリーフーズ／冷食／夕食総菜／ギョーザ,4954018123021,ぷるもちえび水餃子,13,14,2520,2786,266,9.55,4505,イートアンドフーズ
0,10342,0,,37,1,2,1,第２デイリーフーズ／冷食／夕食総菜／ギョーザ,4954018127074,ぷるもち水餃子,18,20,3500,3980,480,12.06,4505,イートアンドフーズ
0,10343,0,,37,1,2,1,第２デイリーフーズ／冷食／夕食総菜／ギョーザ,4954018131040,羽根つき餃子,75,111,17304,18928,1624,8.58,4505,イートアンドフーズ
0,10344,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4901001064373,塩麹レモンからあげ,4,4,1152,1192,40,3.36,3211,味の素冷凍食品
0,10345,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4901001995035,やわらか若鶏から揚げ　ボリュームパック,45,48,15292,15396,104,0.68,3211,味の素冷凍食品
0,10346,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4901520142866,国産若鶏の塩から揚げ,28,28,7714,8820,1106,12.54,2020,テーブルマーク
0,10347,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4902130321566,特から,28,28,9116,10594,1478,13.95,3660,ニチレイフーズ
0,10348,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4902130343988,若鶏タツタ,28,33,8547,9834,1287,13.09,3660,ニチレイフーズ
0,10349,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4902130389986,若鶏たれづけ唐揚げ,21,23,6801,7224,423,5.86,3660,ニチレイフーズ
0,10350,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4902150659953,若鶏の竜田揚げ,6,6,1743,2010,267,13.28,3650,日本水産
0,10351,0,,37,1,2,2,第２デイリーフーズ／冷食／夕食総菜／から揚げ,4954018628007,大きなとりから,23,24,6295,7152,857,11.98,4505,イートアンドフーズ
0,10352,0,,37,1,2,3,第２デイリーフーズ／冷食／夕食総菜／畜肉類フライ,4901001661268,ごろんと肉厚ハンバーグ,13,13,2077,2340,263,11.24,3211,味の素冷凍食品
0,10353,0,,37,1,2,3,第２デイリーフーズ／冷食／夕食総菜／畜肉類フライ,4902130351136,ささみソースカツ,7,7,1747,2086,339,16.25,3660,ニチレイフーズ
0,10354,0,,37,1,2,3,第２デイリーフーズ／冷食／夕食総菜／畜肉類フライ,4902130361067,極上ヒレかつ,11,12,2707,3084,377,12.22,3660,ニチレイフーズ
0,10355,0,,37,1,2,5,第２デイリーフーズ／冷食／夕食総菜／焼き物,4902150661550,さばの塩焼き,10,11,2851,3168,317,10.01,3650,日本水産
0,10356,0,,37,1,2,6,第２デイリーフーズ／冷食／夕食総菜／煮物,4974581403511,トロナジャパン　おかず三昧　かつ煮,6,7,1417,1575,158,10.03,3746,トロナジャパン
0,10357,0,,37,1,2,8,第２デイリーフーズ／冷食／夕食総菜／その他,4901001234868,洋食亭　ジューシーハンバーグ,9,25,4162,4750,588,12.38,3211,味の素冷凍食品
0,10358,0,,37,1,2,8,第２デイリーフーズ／冷食／夕食総菜／その他,4901001310265,洋食亭和風ハンバーグ,10,21,3496,3990,494,12.38,3211,味の素冷凍食品
0,10359,0,,37,1,2,8,第２デイリーフーズ／冷食／夕食総菜／その他,4901001359417,ザシュウマイ,25,28,9321,10360,1039,10.03,3211,味の素冷凍食品
0,10360,0,,37,1,2,8,第２デイリーフーズ／冷食／夕食総菜／その他,4902115171834,国産豚の四川焼売,17,19,3150,3610,460,12.74,287,日本ハム冷凍食品
0,10361,0,,37,1,2,8,第２デイリーフーズ／冷食／夕食総菜／その他,4902130391590,肉シューマイ,13,13,1534,2314,780,33.71,3660,ニチレイフーズ
0,10362,0,,37,1,2,8,第２デイリーフーズ／冷食／夕食総菜／その他,4954018215078,小籠包,11,14,2032,2310,278,12.03,4505,イートアンドフーズ
0,10363,0,,37,1,3,1,第２デイリーフーズ／冷食／米飯／おにぎり,4902130336959,ニチレイ　焼おにぎり１０個,34,34,7796,8796,1000,11.37,3660,ニチレイフーズ
0,10364,0,,37,1,3,1,第２デイリーフーズ／冷食／米飯／おにぎり,4902130344480,まぁるい焼ビビンバ,12,14,2016,2352,336,14.29,3660,ニチレイフーズ
0,10365,0,,37,1,3,1,第２デイリーフーズ／冷食／米飯／おにぎり,4902130352942,まぁるい焼豚めし,10,11,1584,1848,264,14.29,3660,ニチレイフーズ
0,10366,0,,37,1,3,1,第２デイリーフーズ／冷食／米飯／おにぎり,4902130361180,まぁるい焼塩だれ肉めし,4,4,576,672,96,14.29,3660,ニチレイフーズ
0,10367,0,,37,1,3,1,第２デイリーフーズ／冷食／米飯／おにぎり,4902150661826,大きな大きな焼きおにぎり,33,40,10464,11540,1076,9.32,3650,日本水産
0,10368,0,,37,1,3,1,第２デイリーフーズ／冷食／米飯／おにぎり,4902150661987,金芽米でつくった鶏五目おにぎり,6,6,1526,1608,82,5.1,3650,日本水産
0,10369,0,,37,1,3,1,第２デイリーフーズ／冷食／米飯／おにぎり,4902150662144,枝豆こんぶおにぎり,10,8,2035,2144,109,5.08,3650,日本水産
0,10370,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4901001284559,ザ・チャーハン６００ｇ,15,17,5496,6120,624,10.2,3211,味の素冷凍食品
0,10371,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4901001409952,五目炒飯,9,9,2030,2250,220,9.78,3211,味の素冷凍食品
0,10372,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4901520148486,焼めし,5,5,1449,1650,201,12.18,2020,テーブルマーク
0,10373,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4902130344916,本格炒め炒飯,67,85,20425,21800,1375,6.31,3660,ニチレイフーズ
0,10374,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4902130344930,具材たっぷり五目炒飯,17,18,4590,5184,594,11.46,3660,ニチレイフーズ
0,10375,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4902130345005,サイコロステーキピラフ,2,2,489,576,87,15.1,3660,ニチレイフーズ
0,10376,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4902150661857,鶏ごぼうごはん,6,6,1526,1740,214,12.3,3650,日本水産
0,10377,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4902150662007,バルごはんシーフード魚介ブイヨン仕立て,3,4,1017,1160,143,12.33,3650,日本水産
0,10378,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4902150662014,バルごはんドライトマトのチキンライス,3,3,763,870,107,12.3,3650,日本水産
0,10379,0,,37,1,3,2,第２デイリーフーズ／冷食／米飯／炒飯,4902165167672,あおり炒めの焼豚炒飯,4,4,905,1120,215,19.2,2040,マルハニチロ食品
0,10380,0,,37,1,3,3,第２デイリーフーズ／冷食／米飯／和食,4902130352393,牛すき焼めし,2,2,489,576,87,15.1,3660,ニチレイフーズ
0,10381,0,,37,1,3,4,第２デイリーフーズ／冷食／米飯／洋食,4901001150564,具だくさんエビピラフ,13,13,3091,3510,419,11.94,3211,味の素冷凍食品
0,10382,0,,37,1,3,4,第２デイリーフーズ／冷食／米飯／洋食,4902130344947,えびピラフ,22,25,6375,7200,825,11.46,3660,ニチレイフーズ
0,10383,0,,37,1,3,4,第２デイリーフーズ／冷食／米飯／洋食,4902130344978,チキンライス,13,15,3825,4320,495,11.46,3660,ニチレイフーズ
0,10384,0,,37,1,3,4,第２デイリーフーズ／冷食／米飯／洋食,4902150659861,ふわとろオムライス　デミグラスソース,4,4,1113,1280,167,13.05,3650,日本水産
0,10385,0,,37,1,3,4,第２デイリーフーズ／冷食／米飯／洋食,4902150661482,バルごはん　パエリア仕立て,4,5,1272,1450,178,12.28,3650,日本水産
0,10386,0,,37,1,3,4,第２デイリーフーズ／冷食／米飯／洋食,4902705023550,満足丼　濃厚オムライス,3,3,966,1140,174,15.26,3550,明治
0,10387,0,,37,1,3,4,第２デイリーフーズ／冷食／米飯／洋食,4902705023666,満足丼　濃厚ダブルカレー,2,2,644,760,116,15.26,3550,明治
0,10388,0,,37,1,3,5,第２デイリーフーズ／冷食／米飯／その他,4901001131877,野菜たっぷり中華丼の具,6,6,1665,2040,375,18.38,3211,味の素冷凍食品
0,10389,0,,37,1,3,5,第２デイリーフーズ／冷食／米飯／その他,4902130389917,五目中華丼の具,8,9,2500,2835,335,11.82,3660,ニチレイフーズ
0,10390,0,,37,1,3,5,第２デイリーフーズ／冷食／米飯／その他,4902705029682,満足丼　濃厚四川風麻婆丼,1,1,322,380,58,15.26,3550,明治
0,10391,0,,37,1,3,5,第２デイリーフーズ／冷食／米飯／その他,4974581001625,すき家　牛丼の具,22,26,7254,8320,1066,12.81,3746,トロナジャパン
0,10392,0,,37,1,4,1,第２デイリーフーズ／冷食／麺／うどん・そば,4901437315537,鍋焼うどん,15,30,6048,7270,1222,16.81,2050,キンレイ
0,10393,0,,37,1,4,1,第２デイリーフーズ／冷食／麺／うどん・そば,4901437317746,キンレイお水がいらないチゲうどん,18,26,5241,6320,1079,17.07,2050,キンレイ
0,10394,0,,37,1,4,1,第２デイリーフーズ／冷食／麺／うどん・そば,4901520148448,稲庭風うどん５食,18,18,4653,5220,567,10.86,2020,テーブルマーク
0,10395,0,,37,1,4,1,第２デイリーフーズ／冷食／麺／うどん・そば,4901520148455,讃岐麺一番肉ぶっかけうどん大盛り,9,9,1818,2070,252,12.17,2020,テーブルマーク
0,10396,0,,37,1,4,1,第２デイリーフーズ／冷食／麺／うどん・そば,4901520148929,さぬきうどん５食,68,75,14850,16410,1560,9.51,2020,テーブルマーク
0,10397,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4548779730347,汁なし坦々麺　大盛り,12,14,2226,2590,364,14.05,3001,日清食品冷凍
0,10398,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4548779730361,台湾まぜそば,13,16,2240,2640,400,15.15,3001,日清食品冷凍
0,10399,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4901437317623,お水がいらないラーメン横綱,26,48,9921,11980,2059,17.19,2050,キンレイ
0,10400,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4901437318095,お水がいらない横浜家系ラーメン,2,2,430,510,80,15.69,2050,キンレイ
0,10401,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4901437318101,お水がいらない五目あんかけラーメン,1,2,430,510,80,15.69,2050,キンレイ
0,10402,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4901437318262,水がいらない四海楼監修ちゃんぽん,9,9,1937,2265,328,14.48,2050,キンレイ
0,10403,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4902150661888,ちゃんぽん,14,18,3974,4464,490,10.98,3650,日本水産
0,10404,0,,37,1,4,2,第２デイリーフーズ／冷食／麺／ラーメン,4902150661918,長崎風皿うどん,2,2,508,590,82,13.9,3650,日本水産
